,heroId1,heroId2,synergy_with,winrate_with,synergy_against,winrate_against
48,34,93,-0.291,0.44,-0.391,0.47
49,34,28,-0.334,0.47,2.714,0.47
50,34,120,-0.641,0.43,1.946,0.5
51,34,108,-0.688,0.52,1.177,0.4
52,34,7,-0.691,0.44,0.017,0.47
53,34,39,-0.837,0.42,0.125,0.49
54,34,99,-0.842,0.44,-1.828,0.45
55,34,18,-0.851,0.47,0.242,0.44
56,34,48,-1.022,0.46,0.396,0.45
57,34,53,-1.037,0.39,0.268,0.52
58,34,25,-1.06,0.42,-1.647,0.47
59,34,119,-1.067,0.45,1.421,0.47
60,34,45,-1.118,0.44,-2.547,0.44
61,34,41,-1.136,0.45,0.492,0.46
62,34,84,-1.234,0.48,-0.347,0.42
63,34,4,-1.244,0.47,-0.357,0.43
64,34,6,-1.429,0.46,1.811,0.46
65,34,81,-1.441,0.46,-1.177,0.43
66,34,23,-1.458,0.41,0.739,0.5
67,34,2,-1.46,0.45,-0.178,0.45
68,34,56,-1.473,0.52,1.979,0.4
69,34,64,-1.538,0.45,1.902,0.47
70,34,36,-1.731,0.46,2.119,0.46
71,34,32,-1.828,0.45,0.198,0.45
72,34,83,-1.847,0.46,1.238,0.45
73,34,21,-2.04,0.45,0.414,0.45
74,34,16,-2.343,0.43,-0.318,0.46
75,34,30,-2.492,0.43,-1.165,0.45
76,34,114,-2.544,0.41,3.847,0.52
77,34,35,-2.557,0.4,-0.16,0.49
78,34,40,-2.631,0.43,-0.023,0.46
79,34,69,-2.66,0.4,-2.056,0.47
80,34,49,-2.706,0.43,-2.947,0.43
81,34,96,-3.524,0.42,-0.133,0.46
0,35,42,2.924,0.52,1.812,0.46
1,35,67,2.682,0.53,-3.92,0.39
2,35,1,2.089,0.5,-2.376,0.43
3,35,85,1.904,0.51,1.833,0.46
4,35,6,1.748,0.5,2.972,0.48
5,35,14,1.739,0.48,-2.06,0.45
6,35,81,1.737,0.5,-0.017,0.45
7,35,105,1.572,0.48,1.111,0.48
8,35,12,1.477,0.45,0.146,0.5
9,35,109,1.351,0.47,3.316,0.51
10,35,20,1.302,0.5,0.427,0.45
11,35,27,1.274,0.49,3.435,0.49
12,35,44,1.09,0.47,-1.418,0.46
13,35,84,0.943,0.51,-0.187,0.43
14,35,93,0.886,0.46,-1.231,0.47
15,35,28,0.844,0.49,-0.126,0.45
16,35,16,0.834,0.47,1.843,0.49
17,35,70,0.809,0.46,-0.151,0.48
18,35,2,0.717,0.48,-0.017,0.46
19,35,75,0.68,0.48,2.021,0.48
20,35,96,0.654,0.47,-2.973,0.44
21,35,40,0.546,0.47,4.137,0.51
22,35,69,0.518,0.44,0.105,0.5
23,35,7,0.486,0.46,1.177,0.49
24,35,49,0.471,0.47,1.213,0.48
25,35,36,0.447,0.49,3.279,0.48
26,35,32,0.349,0.48,0.358,0.46
27,35,99,0.335,0.46,0.332,0.48
28,35,18,0.326,0.49,0.403,0.45
29,35,101,0.249,0.47,-0.56,0.46
30,35,54,0.247,0.46,-0.578,0.47
31,35,41,0.041,0.47,0.652,0.47
32,35,26,0.03,0.45,0.623,0.49
33,35,87,0.023,0.46,1.65,0.49
34,35,29,0.022,0.49,1.712,0.46
35,35,71,-0.006,0.47,-1.3,0.45
36,35,5,-0.022,0.48,-0.263,0.45
37,35,104,-0.06,0.47,-0.244,0.46
38,35,4,-0.067,0.49,0.803,0.45
39,35,8,-0.232,0.48,0.951,0.46
40,35,51,-0.249,0.48,-1.031,0.44
41,35,100,-0.302,0.45,-1.039,0.47
42,35,30,-0.315,0.46,-0.005,0.47
43,35,11,-0.323,0.46,2.003,0.49
44,35,64,-0.361,0.47,1.062,0.47
45,35,60,-0.4,0.49,1.143,0.45
46,35,62,-0.423,0.46,1.105,0.48
47,35,9,-0.473,0.48,-0.803,0.44
48,35,31,-0.498,0.47,1.202,0.47
49,35,94,-0.505,0.47,4.21,0.5
50,35,108,-0.511,0.53,4.338,0.44
51,35,95,-0.557,0.47,1.263,0.47
52,35,90,-0.558,0.43,1.182,0.51
53,35,50,-0.643,0.46,-0.671,0.46
54,35,86,-0.663,0.43,1.289,0.51
55,35,83,-0.67,0.48,0.398,0.45
56,35,17,-0.791,0.44,-2.56,0.46
57,35,63,-0.795,0.45,-0.535,0.47
58,35,97,-0.804,0.45,0.473,0.48
59,35,128,-0.83,0.44,0.48,0.49
60,35,48,-0.845,0.47,1.556,0.47
61,35,53,-0.86,0.4,-0.571,0.52
62,35,21,-0.863,0.47,-0.425,0.45
63,35,47,-0.864,0.45,2.535,0.5
64,35,22,-0.916,0.5,-2.31,0.4
65,35,98,-0.917,0.43,0.549,0.5
66,35,74,-0.943,0.46,0.636,0.47
67,35,106,-0.995,0.41,-1.413,0.5
68,35,68,-1.006,0.47,0.721,0.46
69,35,121,-1.077,0.42,-0.309,0.5
70,35,59,-1.256,0.44,2.915,0.51
71,35,23,-1.281,0.42,1.899,0.52
72,35,56,-1.296,0.53,0.139,0.39
73,35,126,-1.323,0.45,-0.997,0.46
74,35,10,-1.577,0.44,-3.758,0.44
75,35,39,-1.66,0.42,1.286,0.51
76,35,110,-1.787,0.45,0.477,0.47
77,35,25,-1.883,0.42,2.514,0.52
78,35,119,-1.89,0.45,0.582,0.47
79,35,129,-1.909,0.44,-2.419,0.45
80,35,45,-1.941,0.44,2.613,0.5
81,35,37,-1.983,0.47,-0.282,0.44
82,35,19,-2.019,0.41,1.632,0.52
83,35,114,-2.367,0.42,2.007,0.51
84,35,120,-2.464,0.42,-1.893,0.47
85,35,73,-3.72,0.44,1.429,0.47
0,36,45,4.886,0.56,-2.666,0.5
1,36,23,3.545,0.52,0.62,0.56
2,36,71,2.821,0.55,4.421,0.56
3,36,51,2.577,0.56,0.69,0.51
4,36,6,2.574,0.56,-3.308,0.47
5,36,83,2.157,0.56,-0.881,0.49
6,36,17,2.035,0.52,1.161,0.55
7,36,97,2.023,0.53,2.194,0.55
8,36,119,1.936,0.54,0.303,0.52
9,36,19,1.807,0.5,1.353,0.57
10,36,121,1.75,0.5,-0.589,0.55
11,36,16,1.661,0.53,-1.436,0.51
12,36,100,1.525,0.52,-0.318,0.53
13,36,62,1.404,0.53,2.826,0.55
14,36,7,1.313,0.52,-0.102,0.53
15,36,32,1.176,0.54,1.079,0.52
16,36,18,1.152,0.55,-0.877,0.49
17,36,54,1.073,0.52,0.143,0.53
18,36,53,0.967,0.47,-1.851,0.56
19,36,111,0.956,0.52,0.262,0.53
20,36,129,0.917,0.52,-0.698,0.52
21,36,44,0.916,0.52,0.303,0.53
22,36,41,0.867,0.53,-0.627,0.51
23,36,106,0.831,0.48,1.308,0.58
24,36,84,0.769,0.56,0.534,0.49
25,36,104,0.766,0.53,-0.523,0.51
26,36,70,0.635,0.51,-0.431,0.53
27,36,14,0.565,0.52,-2.339,0.5
28,36,81,0.563,0.54,-0.296,0.5
29,36,30,0.512,0.52,-1.284,0.51
30,36,67,0.508,0.56,4.801,0.53
31,36,75,0.506,0.53,-1.258,0.5
32,36,35,0.447,0.49,-3.279,0.52
33,36,105,0.398,0.52,-2.169,0.5
34,36,9,0.353,0.54,0.918,0.51
35,36,31,0.329,0.53,-2.077,0.49
36,36,12,0.304,0.49,3.867,0.59
37,36,49,0.297,0.52,1.934,0.54
38,36,95,0.269,0.53,0.984,0.52
39,36,113,0.249,0.56,-2.935,0.45
40,36,39,0.167,0.49,0.006,0.55
41,36,86,0.163,0.49,1.01,0.56
42,36,101,0.075,0.52,-1.839,0.5
43,36,110,0.039,0.52,0.198,0.52
44,36,25,-0.057,0.49,-0.765,0.54
45,36,1,-0.085,0.53,-2.655,0.48
46,36,74,-0.117,0.52,-1.643,0.5
47,36,26,-0.144,0.5,-0.656,0.53
48,36,87,-0.15,0.51,-0.629,0.52
49,36,29,-0.152,0.54,0.433,0.5
50,36,37,-0.157,0.54,-2.561,0.47
51,36,5,-0.196,0.53,-0.542,0.5
52,36,42,-0.25,0.54,0.533,0.5
53,36,93,-0.287,0.5,2.49,0.56
54,36,8,-0.405,0.53,1.672,0.52
55,36,11,-0.497,0.51,-2.276,0.5
56,36,126,-0.497,0.51,3.724,0.56
57,36,64,-0.535,0.52,-0.217,0.51
58,36,114,-0.54,0.49,2.728,0.57
59,36,10,-0.75,0.5,-2.037,0.51
60,36,99,-0.839,0.5,2.053,0.55
61,36,27,-0.9,0.52,2.156,0.53
62,36,63,-0.969,0.5,0.185,0.53
63,36,128,-1.004,0.49,-1.799,0.52
64,36,47,-1.037,0.5,-1.744,0.51
65,36,68,-1.18,0.52,-3.558,0.47
66,36,4,-1.241,0.53,1.524,0.51
67,36,2,-1.456,0.51,2.703,0.54
68,36,56,-1.47,0.58,-0.14,0.44
69,36,40,-1.628,0.5,-0.142,0.52
70,36,120,-1.638,0.48,0.827,0.55
71,36,94,-1.679,0.51,-3.069,0.48
72,36,34,-1.731,0.46,-2.119,0.54
73,36,50,-1.816,0.5,-0.95,0.51
74,36,20,-1.872,0.52,0.148,0.5
75,36,73,-1.894,0.51,2.15,0.53
76,36,21,-2.036,0.51,0.295,0.51
77,36,22,-2.09,0.54,-0.589,0.47
78,36,85,-2.27,0.52,0.554,0.5
79,36,108,-2.684,0.56,1.059,0.46
80,36,109,-2.823,0.48,-1.963,0.51
81,36,48,-3.018,0.5,-2.723,0.48
82,36,28,-3.33,0.5,-0.405,0.5
83,36,69,-3.656,0.45,-1.174,0.54
0,37,27,3.67,0.57,0.717,0.52
1,37,71,3.391,0.56,1.982,0.54
2,37,64,3.035,0.56,-0.656,0.51
3,37,49,2.867,0.55,2.496,0.55
4,37,101,2.645,0.55,-0.278,0.52
5,37,17,2.605,0.53,-0.278,0.54
6,37,104,2.336,0.55,-1.962,0.5
7,37,62,1.974,0.54,-0.613,0.52
8,37,105,1.968,0.54,1.393,0.54
9,37,32,1.746,0.55,-0.36,0.51
10,37,18,1.722,0.56,-1.315,0.49
11,37,129,1.487,0.53,0.863,0.54
12,37,1,1.485,0.55,-0.094,0.51
13,37,98,1.479,0.51,-0.169,0.55
14,37,87,1.42,0.53,0.932,0.54
15,37,84,1.339,0.57,1.095,0.5
16,37,42,1.32,0.56,2.094,0.52
17,37,70,1.205,0.52,0.131,0.54
18,37,100,1.095,0.52,-2.757,0.51
19,37,126,1.073,0.53,1.285,0.54
20,37,69,0.914,0.5,-1.613,0.54
21,37,7,0.883,0.52,-1.541,0.52
22,37,34,0.839,0.49,3.442,0.6
23,37,10,0.82,0.52,-0.476,0.53
24,37,113,0.819,0.57,1.626,0.5
25,37,86,0.733,0.5,-1.429,0.54
26,37,83,0.727,0.55,-0.32,0.5
27,37,128,0.566,0.51,1.762,0.56
28,37,53,0.537,0.47,-0.289,0.58
29,37,21,0.534,0.54,-0.143,0.51
30,37,44,0.486,0.52,-0.136,0.53
31,37,45,0.456,0.52,0.895,0.54
32,37,26,0.426,0.51,0.905,0.55
33,37,106,0.401,0.48,-0.131,0.57
34,37,19,0.377,0.49,0.914,0.57
35,37,4,0.329,0.55,1.085,0.51
36,37,28,0.24,0.54,-0.844,0.5
37,37,16,0.231,0.52,-0.875,0.52
38,37,8,0.165,0.54,1.233,0.52
39,37,51,0.147,0.54,3.251,0.54
40,37,6,0.144,0.54,-0.746,0.5
41,37,14,0.135,0.52,1.222,0.54
42,37,23,0.115,0.49,0.181,0.56
43,37,2,0.114,0.53,1.265,0.53
44,37,56,0.1,0.6,-0.579,0.44
45,37,30,0.082,0.52,0.277,0.53
46,37,67,0.078,0.56,2.362,0.51
47,37,11,0.073,0.52,-2.714,0.5
48,37,96,0.05,0.52,1.309,0.54
49,37,114,0.03,0.5,-1.711,0.53
50,37,40,-0.058,0.52,0.419,0.53
51,37,120,-0.068,0.5,0.389,0.55
52,37,9,-0.077,0.54,0.479,0.51
53,37,31,-0.101,0.53,-0.516,0.51
54,37,12,-0.126,0.49,1.428,0.57
55,37,36,-0.157,0.54,2.561,0.53
56,37,39,-0.263,0.49,0.568,0.56
57,37,99,-0.269,0.51,-1.386,0.52
58,37,110,-0.391,0.52,-1.241,0.51
59,37,63,-0.399,0.51,-1.253,0.52
60,37,97,-0.407,0.51,-0.245,0.53
61,37,47,-0.467,0.51,-0.183,0.53
62,37,25,-0.487,0.49,1.796,0.57
63,37,41,-0.563,0.52,-1.066,0.51
64,37,29,-0.582,0.54,-2.006,0.48
65,37,5,-0.626,0.53,1.019,0.52
66,37,13,-0.692,0.49,0.005,0.55
67,37,93,-0.717,0.5,-0.949,0.53
68,37,81,-0.867,0.53,3.265,0.54
69,37,75,-0.924,0.52,4.303,0.56
70,37,60,-1.004,0.54,-0.575,0.49
71,37,94,-1.109,0.52,0.492,0.52
72,37,108,-1.114,0.58,-0.38,0.45
73,37,46,-1.155,0.49,1.477,0.56
74,37,95,-1.161,0.52,-0.455,0.51
75,37,73,-1.324,0.52,-1.289,0.5
76,37,54,-1.357,0.5,-0.296,0.53
77,37,48,-1.448,0.52,-0.162,0.51
78,37,22,-1.52,0.55,1.972,0.5
79,37,74,-1.547,0.51,0.918,0.53
80,37,35,-1.983,0.47,0.282,0.56
81,37,109,-2.253,0.49,-0.402,0.53
82,37,85,-3.7,0.51,-1.885,0.48
0,38,107,9.2,0.57,1.926,0.51
1,38,53,7.384,0.5,-0.364,0.54
2,38,19,6.224,0.51,0.84,0.53
3,38,119,5.354,0.54,0.79,0.49
4,38,110,4.457,0.53,0.685,0.49
5,38,128,4.413,0.51,-1.312,0.49
6,38,12,3.721,0.49,-5.646,0.46
7,38,20,3.545,0.54,-0.365,0.46
8,38,41,3.284,0.52,0.86,0.49
9,38,106,3.249,0.47,-0.205,0.53
10,38,71,3.238,0.52,0.908,0.49
11,38,6,2.992,0.53,-0.821,0.46
12,38,35,2.864,0.48,-1.792,0.5
13,38,31,2.746,0.52,3.41,0.51
14,38,113,2.667,0.55,5.552,0.5
15,38,32,2.593,0.52,2.566,0.5
16,38,86,2.58,0.48,1.497,0.53
17,38,97,2.44,0.5,0.681,0.5
18,38,47,2.38,0.5,-2.258,0.47
19,38,25,2.36,0.48,0.721,0.52
20,38,44,2.334,0.5,-2.21,0.47
21,38,74,2.301,0.51,1.844,0.5
22,38,5,2.222,0.52,-0.055,0.47
23,38,121,2.167,0.47,0.898,0.53
24,38,13,2.156,0.48,-4.07,0.47
25,38,70,2.052,0.49,1.056,0.51
26,38,51,1.994,0.52,6.177,0.53
27,38,100,1.942,0.49,1.169,0.51
28,38,75,1.924,0.51,4.228,0.52
29,38,126,1.92,0.5,-2.789,0.46
30,38,95,1.686,0.51,-0.529,0.47
31,38,54,1.49,0.49,3.63,0.53
32,38,37,1.26,0.52,-3.074,0.43
33,38,11,0.92,0.49,1.211,0.5
34,38,64,0.883,0.5,-1.73,0.46
35,38,46,0.693,0.47,-0.597,0.5
36,38,10,0.667,0.48,-0.55,0.49
37,38,39,0.584,0.46,-4.507,0.47
38,38,73,0.524,0.5,3.637,0.51
39,38,101,0.493,0.49,0.648,0.49
40,38,21,0.381,0.5,1.782,0.49
41,38,1,0.333,0.5,4.832,0.52
42,38,87,0.267,0.48,0.858,0.5
43,38,68,0.237,0.5,0.929,0.48
44,38,104,0.183,0.49,-1.036,0.47
45,38,85,0.147,0.51,-4.959,0.41
46,38,93,0.13,0.47,4.977,0.55
47,38,30,-0.071,0.48,0.203,0.49
48,38,9,-0.23,0.5,0.405,0.47
49,38,7,-0.27,0.47,0.385,0.5
50,38,34,-0.313,0.44,1.368,0.54
51,38,83,-0.426,0.5,-0.394,0.46
52,38,18,-0.431,0.5,0.61,0.47
53,38,27,-0.482,0.49,-0.357,0.47
54,38,22,-0.672,0.52,-1.102,0.43
55,38,8,-0.988,0.49,1.159,0.48
56,38,14,-1.017,0.47,2.148,0.51
57,38,23,-1.037,0.44,-3.893,0.48
58,38,67,-1.075,0.51,-1.712,0.43
59,38,36,-1.31,0.49,-2.513,0.44
60,38,17,-1.548,0.45,2.648,0.53
61,38,26,-1.727,0.45,5.831,0.56
62,38,84,-1.813,0.5,2.021,0.47
63,38,114,-2.123,0.44,-0.785,0.5
64,38,62,-2.179,0.46,0.313,0.49
65,38,40,-2.21,0.46,-2.655,0.46
66,38,94,-2.262,0.47,-9.583,0.38
67,38,112,-2.309,0.44,-4.595,0.46
68,38,50,-2.399,0.46,-1.463,0.47
69,38,109,-2.406,0.45,-5.476,0.44
70,38,63,-2.552,0.45,-4.328,0.45
71,38,45,-2.697,0.45,1.821,0.51
72,38,42,-2.832,0.48,3.02,0.49
73,38,105,-3.185,0.45,2.318,0.51
74,38,111,-3.627,0.44,-0.251,0.49
75,38,48,-4.601,0.45,4.764,0.52
76,38,56,-5.052,0.51,1.347,0.42
0,39,70,1.529,0.47,1.563,0.5
1,39,96,1.374,0.48,0.742,0.48
2,39,62,1.298,0.48,-0.181,0.47
3,39,120,1.256,0.46,0.821,0.5
4,39,32,1.069,0.49,-1.928,0.44
5,39,63,0.925,0.47,-1.821,0.46
6,39,111,0.85,0.47,0.256,0.48
7,39,44,0.81,0.47,1.296,0.49
8,39,22,0.804,0.52,-0.596,0.42
9,39,19,0.701,0.44,-0.653,0.5
10,39,107,0.677,0.47,-0.568,0.47
11,39,104,0.66,0.48,-1.53,0.45
12,39,8,0.488,0.49,0.665,0.46
13,39,67,0.402,0.51,0.795,0.44
14,39,75,0.4,0.48,-0.265,0.46
15,39,11,0.397,0.47,-1.282,0.46
16,39,60,0.32,0.5,-1.143,0.43
17,39,105,0.292,0.47,-1.175,0.46
18,39,9,0.247,0.49,0.912,0.46
19,39,108,0.209,0.54,1.052,0.41
20,39,49,0.191,0.47,0.928,0.48
21,39,36,0.167,0.49,-0.006,0.45
22,39,109,0.071,0.46,1.03,0.49
23,39,99,0.055,0.46,1.046,0.49
24,39,27,-0.006,0.48,0.149,0.46
25,39,54,-0.033,0.46,1.136,0.49
26,39,110,-0.067,0.47,0.191,0.47
27,39,97,-0.084,0.46,0.188,0.48
28,39,48,-0.125,0.48,0.27,0.46
29,39,21,-0.143,0.48,1.289,0.47
30,39,25,-0.163,0.44,-0.772,0.49
31,39,119,-0.17,0.47,-0.704,0.46
32,39,129,-0.189,0.46,2.296,0.5
33,39,1,-0.191,0.48,-0.662,0.45
34,39,74,-0.223,0.47,-0.65,0.46
35,39,29,-0.258,0.49,-0.573,0.44
36,39,37,-0.263,0.49,-0.568,0.44
37,39,106,-0.275,0.42,-0.699,0.51
38,39,71,-0.286,0.47,0.414,0.47
39,39,68,-0.286,0.48,1.435,0.47
40,39,5,-0.302,0.48,-0.549,0.45
41,39,84,-0.337,0.5,0.528,0.44
42,39,42,-0.356,0.49,0.527,0.45
43,39,121,-0.356,0.43,1.405,0.52
44,39,28,-0.436,0.48,1.589,0.47
45,39,51,-0.529,0.48,0.683,0.46
46,39,14,-0.541,0.46,0.655,0.48
47,39,81,-0.543,0.48,0.698,0.46
48,39,23,-0.561,0.43,0.614,0.51
49,39,2,-0.563,0.47,-0.303,0.46
50,39,56,-0.576,0.54,-1.147,0.38
51,39,100,-0.582,0.45,-0.324,0.48
52,39,30,-0.595,0.46,-1.291,0.46
53,39,126,-0.603,0.46,-0.282,0.47
54,39,64,-0.641,0.47,-0.223,0.46
55,39,114,-0.647,0.44,2.722,0.52
56,39,69,-0.762,0.43,-1.181,0.49
57,39,31,-0.778,0.47,0.917,0.47
58,39,7,-0.794,0.45,-0.108,0.48
59,39,12,-0.803,0.43,-1.14,0.49
60,39,95,-0.837,0.47,0.977,0.47
61,39,50,-0.922,0.46,0.044,0.47
62,39,86,-0.943,0.43,0.004,0.5
63,39,18,-0.954,0.48,0.117,0.45
64,39,101,-1.031,0.46,0.154,0.47
65,39,17,-1.071,0.44,2.155,0.51
66,39,128,-1.11,0.44,0.194,0.49
67,39,53,-1.14,0.4,-0.857,0.52
68,39,47,-1.144,0.45,-2.751,0.45
69,39,98,-1.197,0.43,0.263,0.5
70,39,45,-1.221,0.45,-1.672,0.46
71,39,41,-1.239,0.46,-0.633,0.46
72,39,26,-1.25,0.44,0.337,0.49
73,39,87,-1.256,0.45,0.364,0.48
74,39,4,-1.347,0.48,-0.482,0.44
75,39,85,-1.376,0.48,-1.453,0.43
76,39,93,-1.394,0.44,-1.516,0.47
77,39,16,-1.446,0.45,-0.443,0.47
78,39,6,-1.532,0.47,-0.314,0.45
79,39,35,-1.66,0.42,-0.286,0.5
80,39,40,-1.734,0.45,-1.149,0.46
81,39,94,-1.785,0.46,-3.076,0.43
82,39,10,-1.857,0.44,0.956,0.49
83,39,83,-1.95,0.47,0.112,0.45
84,39,20,-1.978,0.47,1.142,0.46
0,40,111,3.055,0.52,-1.596,0.49
1,40,45,2.985,0.52,-0.524,0.5
2,40,56,2.63,0.6,-0.998,0.41
3,40,120,2.461,0.5,0.97,0.53
4,40,50,2.283,0.52,1.192,0.51
5,40,68,1.92,0.53,-1.416,0.47
6,40,19,1.906,0.48,1.495,0.55
7,40,93,1.812,0.5,-2.368,0.49
8,40,100,1.624,0.5,0.824,0.52
9,40,60,1.526,0.54,1.006,0.48
10,40,62,1.503,0.51,-1.032,0.49
11,40,69,1.443,0.48,0.968,0.54
12,40,12,1.403,0.48,-3.991,0.49
13,40,73,1.206,0.52,2.292,0.51
14,40,27,1.2,0.52,-0.702,0.48
15,40,21,1.063,0.52,-1.563,0.47
16,40,129,1.016,0.5,2.444,0.53
17,40,1,1.015,0.52,1.487,0.5
18,40,98,1.008,0.48,-0.589,0.52
19,40,74,0.983,0.51,0.499,0.5
20,40,106,0.931,0.46,3.45,0.58
21,40,84,0.869,0.54,0.676,0.47
22,40,4,0.859,0.53,1.666,0.49
23,40,42,0.85,0.53,1.675,0.49
24,40,28,0.769,0.52,1.737,0.5
25,40,14,0.665,0.5,-1.197,0.49
26,40,30,0.611,0.5,-0.142,0.5
27,40,67,0.607,0.54,1.943,0.48
28,40,126,0.603,0.5,0.866,0.51
29,40,11,0.602,0.5,-0.134,0.5
30,40,64,0.565,0.51,-1.075,0.48
31,40,35,0.546,0.47,-3.137,0.5
32,40,108,0.415,0.57,0.201,0.43
33,40,95,0.368,0.51,1.126,0.5
34,40,32,0.275,0.51,1.221,0.5
35,40,86,0.262,0.47,-0.848,0.52
36,40,20,0.227,0.52,-1.71,0.46
37,40,63,0.131,0.49,-0.672,0.5
38,40,97,0.122,0.49,-0.664,0.5
39,40,44,0.016,0.49,0.445,0.51
40,40,41,-0.034,0.5,0.515,0.5
41,40,26,-0.045,0.48,0.486,0.52
42,40,37,-0.058,0.52,-0.419,0.47
43,40,71,-0.08,0.5,0.563,0.5
44,40,104,-0.135,0.5,-1.381,0.48
45,40,70,-0.266,0.48,3.712,0.55
46,40,8,-0.306,0.51,-2.186,0.46
47,40,51,-0.324,0.51,-0.168,0.48
48,40,6,-0.326,0.51,-1.165,0.47
49,40,23,-0.355,0.46,0.762,0.54
50,40,96,-0.421,0.49,0.89,0.51
51,40,114,-0.441,0.47,2.87,0.55
52,40,9,-0.548,0.51,0.06,0.48
53,40,94,-0.58,0.5,-0.927,0.48
54,40,49,-0.603,0.49,0.076,0.5
55,40,10,-0.651,0.48,-2.895,0.48
56,40,109,-0.724,0.48,-1.821,0.49
57,40,99,-0.739,0.48,2.195,0.53
58,40,83,-0.744,0.51,0.261,0.48
59,40,18,-0.749,0.51,2.265,0.5
60,40,101,-0.825,0.49,-0.697,0.49
61,40,17,-0.866,0.47,0.303,0.52
62,40,128,-0.905,0.47,-0.657,0.51
63,40,25,-0.958,0.46,1.377,0.54
64,40,22,-0.99,0.53,0.553,0.46
65,40,87,-1.051,0.48,0.513,0.51
66,40,5,-1.096,0.5,0.6,0.49
67,40,13,-1.162,0.46,1.586,0.54
68,40,16,-1.24,0.48,-0.294,0.5
69,40,2,-1.357,0.49,3.846,0.53
70,40,75,-1.394,0.49,-0.116,0.49
71,40,105,-1.503,0.48,-1.026,0.49
72,40,7,-1.588,0.47,0.04,0.51
73,40,36,-1.628,0.5,1.142,0.49
74,40,39,-1.734,0.45,1.149,0.54
75,40,54,-1.828,0.47,-1.715,0.49
76,40,110,-1.861,0.48,-1.66,0.48
77,40,48,-1.919,0.49,0.419,0.49
78,40,53,-1.934,0.42,-2.708,0.53
79,40,47,-1.938,0.47,-1.602,0.49
80,40,29,-2.052,0.5,0.575,0.48
81,40,121,-2.151,0.44,0.554,0.54
82,40,81,-2.338,0.49,0.846,0.49
83,40,31,-2.572,0.48,1.065,0.5
84,40,34,-2.631,0.43,0.023,0.54
85,40,113,-2.651,0.51,-1.793,0.44
86,40,85,-3.17,0.49,1.696,0.49
0,41,74,2.478,0.53,0.983,0.51
1,41,42,2.345,0.55,-1.84,0.46
2,41,69,1.938,0.49,-0.548,0.53
3,41,49,1.892,0.52,-0.439,0.5
4,41,46,1.87,0.5,-1.457,0.51
5,41,47,1.557,0.51,-1.118,0.5
6,41,25,1.537,0.49,-0.139,0.53
7,41,68,1.414,0.53,-0.932,0.48
8,41,16,1.255,0.51,2.19,0.53
9,41,56,1.125,0.59,-0.514,0.42
10,41,75,1.1,0.52,-0.632,0.49
11,41,11,1.097,0.51,-0.649,0.5
12,41,114,1.054,0.49,0.355,0.53
13,41,62,0.998,0.51,1.452,0.52
14,41,9,0.947,0.53,0.545,0.49
15,41,108,0.91,0.58,0.685,0.44
16,41,36,0.867,0.53,0.627,0.49
17,41,113,0.844,0.55,-0.308,0.46
18,41,83,0.751,0.53,1.746,0.5
19,41,73,0.701,0.52,0.776,0.5
20,41,27,0.695,0.52,-1.217,0.48
21,41,101,0.67,0.51,-1.212,0.49
22,41,110,0.633,0.51,-0.176,0.5
23,41,63,0.625,0.5,4.812,0.56
24,41,128,0.59,0.49,1.828,0.54
25,41,53,0.561,0.45,-0.224,0.56
26,41,21,0.558,0.52,0.922,0.5
27,41,22,0.505,0.55,1.038,0.47
28,41,98,0.503,0.48,0.896,0.54
29,41,26,0.45,0.49,-1.03,0.51
30,41,106,0.426,0.46,0.935,0.56
31,41,19,0.401,0.47,-0.02,0.54
32,41,5,0.399,0.52,0.085,0.49
33,41,107,0.377,0.5,1.066,0.52
34,41,84,0.364,0.54,0.161,0.47
35,41,104,0.36,0.51,-0.897,0.49
36,41,4,0.353,0.53,0.151,0.48
37,41,121,0.344,0.47,-0.962,0.53
38,41,85,0.324,0.53,2.181,0.5
39,41,28,0.264,0.52,-0.778,0.48
40,41,51,0.171,0.52,0.316,0.49
41,41,14,0.16,0.5,-1.712,0.49
42,41,23,0.14,0.47,1.247,0.55
43,41,100,0.119,0.49,0.309,0.52
44,41,30,0.106,0.5,1.342,0.52
45,41,96,0.074,0.5,-1.625,0.49
46,41,64,0.06,0.51,0.41,0.5
47,41,35,0.041,0.47,0.348,0.54
48,41,60,0.021,0.53,0.491,0.48
49,41,105,-0.008,0.5,-0.542,0.5
50,41,40,-0.034,0.5,-0.515,0.5
51,41,120,-0.044,0.48,0.454,0.53
52,41,94,-0.085,0.51,0.557,0.5
53,41,10,-0.156,0.49,-0.411,0.51
54,41,50,-0.222,0.5,1.677,0.52
55,41,86,-0.243,0.47,0.637,0.54
56,41,99,-0.245,0.49,-0.32,0.51
57,41,111,-0.45,0.49,-1.111,0.5
58,41,119,-0.469,0.5,-0.071,0.5
59,41,44,-0.489,0.49,1.929,0.53
60,41,45,-0.52,0.49,0.961,0.52
61,41,29,-0.557,0.52,0.06,0.48
62,41,37,-0.563,0.52,1.066,0.49
63,41,71,-0.585,0.5,0.047,0.5
64,41,93,-0.693,0.48,0.117,0.52
65,41,6,-0.831,0.51,1.319,0.5
66,41,126,-0.903,0.49,0.351,0.51
67,41,31,-1.077,0.5,1.55,0.51
68,41,7,-1.093,0.48,-0.475,0.51
69,41,112,-1.132,0.47,0.545,0.53
70,41,34,-1.136,0.45,-0.492,0.54
